"interview_id","date","location","shift_block","day_type","month","time_start","time_end","hours_fished","party_size","anglers","target_species","catch_total","catch_kept","catch_released","trip_complete","interview_complete","refused"
"2024-07-07_South Ramp_morning_7",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 09:39:11.710747,2024-07-07 11:55:18.438282,2.26853542635478,2,2,"Walleye",3,1,2,TRUE,TRUE,FALSE
"2024-07-07_South Ramp_morning_8",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 09:54:31.258284,2024-07-07 12:45:31.400709,2.85003956240025,1,1,"Panfish",13,9,4,TRUE,TRUE,FALSE
"2024-07-07_South Ramp_morning_9",2024-07-07,"South Ramp","morning","weekend","Jul",2024-07-07 08:38:59.528228,2024-07-07 12:20:59.950109,3.70011718943175,2,2,"Bass",6,1,5,TRUE,TRUE,FALSE
"2024-07-08_North Ramp_morning_1",2024-07-08,"North Ramp","morning","weekday","Jul",2024-07-08 07:53:56.677821,2024-07-08 10:38:34.616189,2.74387176913182,2,2,"Bass",2,0,2,TRUE,TRUE,FALSE
"2024-07-08_North Ramp_morning_2",2024-07-08,"North Ramp","morning","weekday","Jul",2024-07-08 07:55:15.17597,2024-07-08 10:50:50.401046,2.92645140999579,2,2,"Walleye",1,0,1,TRUE,TRUE,FALSE
"2024-07-08_North Ramp_morning_3",2024-07-08,"North Ramp","morning","weekday","Jul",2024-07-08 09:51:58.611171,2024-07-08 13:15:05.989186,3.38538278199959,2,2,"Bass",6,0,6,TRUE,TRUE,FALSE
"2024-07-08_North Ramp_morning_4",2024-07-08,"North Ramp","morning","weekday","Jul",2024-07-08 09:07:31.215812,2024-07-08 15:44:11.509381,6.61119265821385,2,2,"Walleye",10,9,1,FALSE,TRUE,FALSE
"2024-07-09_East Pier_morning_1",2024-07-09,"East Pier","morning","weekday","Jul",2024-07-09 06:41:05.284104,2024-07-09 10:31:37.966472,3.84241176890724,2,2,"Catfish",3,1,2,TRUE,TRUE,FALSE
"2024-07-09_North Ramp_morning_1",2024-07-09,"North Ramp","morning","weekday","Jul",2024-07-09 07:04:44.686148,2024-07-09 12:37:08.476691,5.53994181748601,2,2,"Panfish",14,11,3,TRUE,TRUE,FALSE
"2024-07-09_North Ramp_morning_2",2024-07-09,"North Ramp","morning","weekday","Jul",2024-07-09 09:42:38.075738,2024-07-09 10:56:49.197049,1.23642258637281,2,2,"Bass",0,0,0,TRUE,TRUE,FALSE
"2024-07-09_North Ramp_morning_3",2024-07-09,"North Ramp","morning","weekday","Jul",2024-07-09 07:53:49.256262,2024-07-09 11:55:43.064574,4.03161341998727,2,2,"Bass",14,2,12,TRUE,TRUE,FALSE
"2024-07-09_North Ramp_morning_4",2024-07-09,"North Ramp","morning","weekday","Jul",2024-07-09 06:28:31.539513,2024-07-09 08:31:59.724128,2.05782905976185,1,1,"Bass",6,0,6,TRUE,TRUE,FALSE
"2024-07-09_North Ramp_morning_5",2024-07-09,"North Ramp","morning","weekday","Jul",2024-07-09 07:54:27.004277,2024-07-09 13:50:44.574193,5.93821386550151,4,4,"Bass",9,0,9,TRUE,TRUE,FALSE
"2024-07-09_North Ramp_morning_6",2024-07-09,"North Ramp","morning","weekday","Jul",2024-07-09 08:30:31.924715,2024-07-09 12:17:48.0145,3.78780271808833,2,2,"Walleye",2,2,0,TRUE,TRUE,FALSE
"2024-07-09_South Ramp_morning_1",2024-07-09,"South Ramp","morning","weekday","Jul",2024-07-09 06:46:37.687403,2024-07-09 09:41:59.231795,2.92265121986074,3,3,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-09_South Ramp_morning_2",2024-07-09,"South Ramp","morning","weekday","Jul",2024-07-09 09:54:09.343758,2024-07-09 14:43:10.328301,4.81694015088217,2,2,"Bass",5,1,4,TRUE,TRUE,FALSE
"2024-07-10_East Pier_afternoon_1",2024-07-10,"East Pier","afternoon","weekday","Jul",2024-07-10 15:05:08.776928,2024-07-10 16:05:08.776928,1,1,1,"Walleye",0,0,0,TRUE,TRUE,FALSE
"2024-07-10_East Pier_afternoon_2",2024-07-10,"East Pier","afternoon","weekday","Jul",2024-07-10 16:07:03.827216,2024-07-10 19:55:48.239202,3.81233666285504,2,2,"Panfish",9,6,3,TRUE,TRUE,FALSE
"2024-07-10_South Ramp_morning_1",2024-07-10,"South Ramp","morning","weekday","Jul",2024-07-10 08:10:16.087425,2024-07-10 12:58:54.895644,4.81078006085331,2,2,"Walleye",5,1,4,TRUE,TRUE,FALSE
"2024-07-10_South Ramp_morning_2",2024-07-10,"South Ramp","morning","weekday","Jul",2024-07-10 06:05:59.608802,2024-07-10 11:52:57.76433,5.78282098001807,2,2,"Bass",7,0,7,TRUE,TRUE,FALSE
"2024-07-11_North Ramp_afternoon_1",2024-07-11,"North Ramp","afternoon","weekday","Jul",2024-07-11 19:07:53.741645,2024-07-11 23:07:45.029123,3.99757985484552,2,2,"Bass",4,1,3,TRUE,TRUE,FALSE
"2024-07-11_North Ramp_afternoon_2",2024-07-11,"North Ramp","afternoon","weekday","Jul",2024-07-11 16:36:23.274225,2024-07-11 21:00:44.712343,4.405955032698,1,1,"Panfish",11,7,4,TRUE,TRUE,FALSE
"2024-07-11_North Ramp_afternoon_3",2024-07-11,"North Ramp","afternoon","weekday","Jul",2024-07-11 15:15:19.446383,2024-07-11 18:25:19.074349,3.16656332399355,2,2,"Walleye",3,2,1,TRUE,TRUE,FALSE
"2024-07-11_South Ramp_morning_1",2024-07-11,"South Ramp","morning","weekday","Jul",2024-07-11 08:29:20.85956,2024-07-11 12:48:30.528724,4.31935254555818,2,2,"Catfish",9,3,6,TRUE,TRUE,FALSE
"2024-07-11_South Ramp_morning_2",2024-07-11,"South Ramp","morning","weekday","Jul",2024-07-11 06:01:38.849088,2024-07-11 09:58:42.74692,3.95108273101838,3,3,"Walleye",2,1,1,TRUE,TRUE,FALSE
"2024-07-11_South Ramp_morning_3",2024-07-11,"South Ramp","morning","weekday","Jul",2024-07-11 06:10:01.663812,2024-07-11 08:50:31.047285,2.67482874252154,3,3,"Catfish",2,2,0,TRUE,TRUE,FALSE
"2024-07-11_South Ramp_morning_4",2024-07-11,"South Ramp","morning","weekday","Jul",2024-07-11 07:41:25.819243,2024-07-11 17:14:15.428988,9.54711381798401,2,2,"Panfish",20,19,1,TRUE,TRUE,FALSE
"2024-07-11_South Ramp_morning_5",2024-07-11,"South Ramp","morning","weekday","Jul",2024-07-11 07:55:20.355855,2024-07-11 09:17:27.168286,1.36855900840796,1,1,"Walleye",3,2,1,TRUE,TRUE,FALSE
"2024-07-11_South Ramp_morning_6",2024-07-11,"South Ramp","morning","weekday","Jul",2024-07-11 09:37:34.815527,2024-07-11 13:14:31.040194,3.61561796287063,2,2,"Walleye",7,2,5,TRUE,TRUE,FALSE
"2024-07-12_North Ramp_afternoon_1",2024-07-12,"North Ramp","afternoon","weekday","Jul",2024-07-12 14:50:53.386139,2024-07-12 18:11:53.516167,3.3500361189313,3,3,"Panfish",13,11,2,TRUE,TRUE,FALSE
"2024-07-12_North Ramp_afternoon_2",2024-07-12,"North Ramp","afternoon","weekday","Jul",2024-07-12 15:48:43.336132,2024-07-12 17:32:17.852862,1.72625464735793,1,1,"Bass",3,2,1,TRUE,TRUE,FALSE
"2024-07-13_East Pier_afternoon_1",2024-07-13,"East Pier","afternoon","weekend","Jul",2024-07-13 16:44:30.384317,2024-07-13 18:49:49.654954,2.08868628790349,2,2,"Panfish",8,6,2,TRUE,TRUE,FALSE
"2024-07-13_East Pier_afternoon_2",2024-07-13,"East Pier","afternoon","weekend","Jul",2024-07-13 15:39:49.144079,2024-07-13 19:14:21.622776,3.57568852705995,3,3,"Panfish",7,6,1,TRUE,TRUE,FALSE
"2024-07-13_East Pier_afternoon_3",2024-07-13,"East Pier","afternoon","weekend","Jul",2024-07-13 16:30:38.886891,2024-07-13 18:03:06.17613,1.54091367757135,2,2,"Catfish",0,0,0,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_afternoon_1",2024-07-13,"North Ramp","afternoon","weekend","Jul",2024-07-13 14:32:02.605057,2024-07-13 21:31:29.159466,6.99070955827567,2,2,"Bass",11,5,6,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_afternoon_2",2024-07-13,"North Ramp","afternoon","weekend","Jul",2024-07-13 18:05:29.946985,2024-07-13 19:31:41.063667,1.43642130044889,2,2,"Bass",5,1,4,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_afternoon_3",2024-07-13,"North Ramp","afternoon","weekend","Jul",2024-07-13 16:25:56.70886,2024-07-13 18:35:40.061515,2.1620424041987,3,3,"Bass",10,0,10,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_afternoon_4",2024-07-13,"North Ramp","afternoon","weekend","Jul",2024-07-13 16:23:21.493347,2024-07-13 22:42:56.657833,6.32643457948249,2,2,"Bass",14,1,13,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_afternoon_5",2024-07-13,"North Ramp","afternoon","weekend","Jul",2024-07-13 14:27:04.030273,2024-07-13 18:02:32.887577,3.59134925123598,2,2,"Panfish",14,10,4,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_afternoon_6",2024-07-13,"North Ramp","afternoon","weekend","Jul",2024-07-13 17:38:21.59169,2024-07-14 12:32:31.227419,18.9026765913273,3,3,"Catfish",17,7,10,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_afternoon_7",2024-07-13,"North Ramp","afternoon","weekend","Jul",2024-07-13 16:41:41.404636,2024-07-13 19:39:15.194082,2.95938595733565,2,2,"Bass",4,1,3,FALSE,TRUE,FALSE
"2024-07-13_North Ramp_morning_1",2024-07-13,"North Ramp","morning","weekend","Jul",2024-07-13 06:42:03.986367,2024-07-13 07:48:23.198861,1.10533680392421,2,2,"Bass",1,0,1,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_morning_2",2024-07-13,"North Ramp","morning","weekend","Jul",2024-07-13 06:34:05.425957,2024-07-13 11:16:58.763834,4.71481607689576,3,3,"Bass",6,2,4,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_morning_3",2024-07-13,"North Ramp","morning","weekend","Jul",2024-07-13 07:12:19.508055,2024-07-13 11:48:29.073815,4.60265715537888,1,1,"Panfish",14,11,3,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_morning_4",2024-07-13,"North Ramp","morning","weekend","Jul",2024-07-13 06:54:56.875767,2024-07-13 08:36:08.895559,1.68667216429977,2,2,"Panfish",8,6,2,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_morning_5",2024-07-13,"North Ramp","morning","weekend","Jul",2024-07-13 08:01:46.789027,2024-07-13 10:02:13.411876,2.00739523584893,1,1,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_morning_6",2024-07-13,"North Ramp","morning","weekend","Jul",2024-07-13 09:11:49.118195,2024-07-13 13:11:23.877623,3.99298873014194,3,3,"Panfish",9,8,1,TRUE,TRUE,FALSE
"2024-07-13_North Ramp_morning_7",2024-07-13,"North Ramp","morning","weekend","Jul",2024-07-13 07:28:00.92732,2024-07-13 13:17:22.101267,5.82254831848275,3,3,"Walleye",10,4,6,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_afternoon_1",2024-07-13,"South Ramp","afternoon","weekend","Jul",2024-07-13 15:46:08.031377,2024-07-13 17:03:53.015252,1.29582885427715,2,2,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_afternoon_2",2024-07-13,"South Ramp","afternoon","weekend","Jul",2024-07-13 18:32:31.317692,2024-07-13 23:45:49.941974,5.22184007834808,2,2,"Walleye",7,4,3,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_afternoon_3",2024-07-13,"South Ramp","afternoon","weekend","Jul",2024-07-13 18:57:01.720237,2024-07-13 22:38:35.707911,3.69277435374253,4,4,"Panfish",10,8,2,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_afternoon_4",2024-07-13,"South Ramp","afternoon","weekend","Jul",2024-07-13 18:33:21.047597,2024-07-13 20:49:26.789397,2.26826161107141,1,1,"Walleye",3,1,2,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_afternoon_5",2024-07-13,"South Ramp","afternoon","weekend","Jul",2024-07-13 15:21:24.331745,2024-07-13 16:32:06.760655,1.17845247496001,2,2,"Bass",0,0,0,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_afternoon_6",2024-07-13,"South Ramp","afternoon","weekend","Jul",2024-07-13 15:50:39.191438,2024-07-13 19:23:15.774642,3.54349533453017,1,1,"Panfish",10,8,2,FALSE,TRUE,FALSE
"2024-07-13_South Ramp_morning_1",2024-07-13,"South Ramp","morning","weekend","Jul",2024-07-13 09:54:26.018545,2024-07-13 13:36:18.995198,3.69804907035877,2,2,"Walleye",1,0,1,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_morning_2",2024-07-13,"South Ramp","morning","weekend","Jul",2024-07-13 06:54:50.718924,2024-07-13 10:51:43.381575,3.9479618474444,2,2,"Catfish",6,5,1,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_morning_3",2024-07-13,"South Ramp","morning","weekend","Jul",2024-07-13 09:31:19.027259,2024-07-13 15:03:57.772383,5.5440958679892,2,2,"Panfish",16,15,1,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_morning_4",2024-07-13,"South Ramp","morning","weekend","Jul",2024-07-13 09:46:52.555803,2024-07-13 15:04:30.298784,5.29381749473286,3,3,"Panfish",17,12,5,TRUE,TRUE,FALSE
"2024-07-13_South Ramp_morning_5",2024-07-13,"South Ramp","morning","weekend","Jul",2024-07-13 09:55:44.853117,2024-07-13 14:45:27.520352,4.82851867633974,2,2,"Walleye",7,5,2,TRUE,TRUE,FALSE
"2024-07-14_East Pier_morning_1",2024-07-14,"East Pier","morning","weekend","Jul",2024-07-14 06:07:36.916646,2024-07-14 10:27:36.817561,4.33330580984677,3,3,"Panfish",5,4,1,TRUE,TRUE,FALSE
"2024-07-14_East Pier_morning_2",2024-07-14,"East Pier","morning","weekend","Jul",2024-07-14 06:13:11.900928,2024-07-14 13:28:57.841363,7.26276123176769,3,3,"Walleye",5,4,1,TRUE,TRUE,FALSE
"2024-07-14_East Pier_morning_3",2024-07-14,"East Pier","morning","weekend","Jul",2024-07-14 07:15:07.011891,2024-07-14 09:42:54.070063,2.46307171449921,3,3,"Panfish",4,4,0,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_afternoon_1",2024-07-14,"North Ramp","afternoon","weekend","Jul",2024-07-14 17:52:40.350983,2024-07-14 23:50:33.772769,5.96483938507906,2,2,"Bass",17,6,11,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_1",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 09:25:18.941024,2024-07-14 13:13:16.342747,3.79927825639788,3,3,"Panfish",12,9,3,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_2",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 08:35:26.640302,2024-07-14 12:43:55.972588,4.14148119034929,2,2,"Catfish",3,2,1,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_3",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 07:55:32.600482,2024-07-14 10:02:09.608544,2.11028001745004,2,2,"Walleye",4,2,2,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_4",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 08:53:51.451245,2024-07-14 11:59:11.141496,3.08880284769351,2,2,"Bass",6,0,6,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_5",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 08:03:07.640329,2024-07-14 12:03:15.959748,4.00231094983618,1,1,"Bass",6,0,6,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_6",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 08:07:01.295908,2024-07-14 11:42:28.61323,3.59092147852655,2,2,"Bass",7,2,5,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_7",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 09:24:42.150356,2024-07-14 12:25:32.225296,3.01390970551925,1,1,"Panfish",9,9,0,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_8",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 09:51:15.839583,2024-07-14 11:30:52.599161,1.66021099385301,2,2,"Panfish",6,6,0,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_9",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 06:24:44.281693,2024-07-14 11:15:00.525679,4.8378455515423,3,3,"Walleye",6,5,1,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_10",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 08:50:17.029716,2024-07-14 10:19:20.954475,1.48442354420856,2,2,"Bass",3,0,3,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_11",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 08:34:59.761219,2024-07-14 13:27:32.219672,4.87568290366296,2,2,"Bass",9,2,7,TRUE,TRUE,FALSE
"2024-07-14_North Ramp_morning_12",2024-07-14,"North Ramp","morning","weekend","Jul",2024-07-14 07:26:11.55544,2024-07-14 10:48:28.141054,3.37127378153913,1,1,"Bass",4,3,1,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_afternoon_1",2024-07-14,"South Ramp","afternoon","weekend","Jul",2024-07-14 14:10:42.461215,2024-07-14 20:03:24.494964,5.8783427078366,4,4,"Panfish",13,11,2,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_afternoon_2",2024-07-14,"South Ramp","afternoon","weekend","Jul",2024-07-14 17:42:10.305185,2024-07-14 20:51:36.274409,3.15721367327063,2,2,"Bass",6,2,4,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_afternoon_3",2024-07-14,"South Ramp","afternoon","weekend","Jul",2024-07-14 19:33:56.957593,2024-07-15 02:18:16.788035,6.73884178957953,4,4,"Catfish",4,2,2,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_afternoon_4",2024-07-14,"South Ramp","afternoon","weekend","Jul",2024-07-14 19:37:21.126904,2024-07-14 22:50:17.71769,3.2157196626527,2,2,"Bass",1,0,1,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_afternoon_5",2024-07-14,"South Ramp","afternoon","weekend","Jul",2024-07-14 18:03:45.321466,2024-07-14 20:09:19.579104,2.09284934383084,4,4,"Catfish",1,1,0,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_1",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 08:54:36.45904,2024-07-14 11:59:07.215011,3.07520999176612,2,2,"Walleye",3,3,0,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_2",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 08:13:30.378814,2024-07-14 10:39:23.812489,2.43150935430337,4,4,"Panfish",5,4,1,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_3",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 09:30:38.622563,2024-07-14 12:21:29.780636,2.8475439092861,1,1,"Bass",7,0,7,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_4",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 09:33:47.397177,2024-07-14 13:40:35.952749,4.11348765892369,2,2,"Walleye",2,2,0,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_5",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 08:11:12.08115,2024-07-14 10:53:05.701376,2.69822784076029,2,2,"Walleye",2,2,0,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_6",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 06:43:15.271463,2024-07-14 07:43:15.271463,1,2,2,"Panfish",4,4,0,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_7",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 08:27:44.461772,2024-07-14 11:31:50.993898,3.06848114600459,1,1,"Panfish",8,8,0,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_8",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 06:29:38.057646,2024-07-14 09:55:15.997457,3.42720550306666,1,1,"Catfish",4,2,2,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_9",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 09:20:45.58446,2024-07-14 12:21:52.381645,3.0185547737475,2,2,"Walleye",1,1,0,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_10",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 09:56:20.204867,2024-07-14 23:23:18.259707,13.4494596778821,3,3,"Walleye",13,5,8,TRUE,TRUE,FALSE
"2024-07-14_South Ramp_morning_11",2024-07-14,"South Ramp","morning","weekend","Jul",2024-07-14 09:53:04.000309,2024-07-14 12:23:22.843315,2.50523416847243,2,2,"Bass",4,2,2,TRUE,TRUE,FALSE
"2024-07-15_East Pier_morning_1",2024-07-15,"East Pier","morning","weekday","Jul",2024-07-15 08:22:11.487085,2024-07-15 14:35:22.716299,6.21978589280711,1,1,"Bass",4,1,3,TRUE,TRUE,FALSE
"2024-07-15_South Ramp_morning_1",2024-07-15,"South Ramp","morning","weekday","Jul",2024-07-15 06:00:08.120371,2024-07-15 08:20:31.667355,2.33987416214147,1,1,"Walleye",1,1,0,TRUE,TRUE,FALSE
"2024-07-15_South Ramp_morning_2",2024-07-15,"South Ramp","morning","weekday","Jul",2024-07-15 09:14:26.098102,2024-07-15 12:59:54.503042,3.75789026110322,2,2,"Panfish",10,9,1,TRUE,TRUE,FALSE
"2024-07-16_East Pier_afternoon_1",2024-07-16,"East Pier","afternoon","weekday","Jul",2024-07-16 18:42:07.736819,2024-07-17 00:31:08.802746,5.8169627573457,1,1,"Bass",8,2,6,TRUE,TRUE,FALSE
"2024-07-16_East Pier_afternoon_2",2024-07-16,"East Pier","afternoon","weekday","Jul",2024-07-16 16:31:16.053195,2024-07-16 18:11:14.575309,1.66625614263613,2,2,"Panfish",1,1,0,TRUE,TRUE,FALSE
"2024-07-16_South Ramp_morning_1",2024-07-16,"South Ramp","morning","weekday","Jul",2024-07-16 06:30:51.820429,2024-07-16 11:26:26.639018,4.92633849690927,3,3,"Bass",5,2,3,TRUE,TRUE,FALSE
"2024-07-16_South Ramp_morning_2",2024-07-16,"South Ramp","morning","weekday","Jul",2024-07-16 07:07:15.372939,2024-07-16 11:16:49.440252,4.15946314260258,2,2,"Bass",6,0,6,TRUE,TRUE,FALSE
"2024-07-17_East Pier_morning_1",2024-07-17,"East Pier","morning","weekday","Jul",2024-07-17 07:57:28.321305,2024-07-17 13:00:57.274467,5.05804254514323,2,2,"Panfish",13,11,2,FALSE,TRUE,FALSE
"2024-07-17_South Ramp_afternoon_1",2024-07-17,"South Ramp","afternoon","weekday","Jul",2024-07-17 16:35:23.410217,2024-07-17 19:48:34.642184,3.21978665768407,2,2,"Bass",9,2,7,TRUE,TRUE,FALSE
"2024-07-17_South Ramp_afternoon_2",2024-07-17,"South Ramp","afternoon","weekday","Jul",2024-07-17 14:25:47.641153,2024-07-17 19:16:43.999858,4.84898852926199,1,1,"Panfish",6,6,0,TRUE,TRUE,FALSE
"2024-07-17_South Ramp_afternoon_3",2024-07-17,"South Ramp","afternoon","weekday","Jul",2024-07-17 17:05:20.41775,2024-07-17 18:46:34.285547,1.68718549904603,4,4,"Catfish",3,2,1,TRUE,TRUE,FALSE
"2024-07-17_South Ramp_afternoon_4",2024-07-17,"South Ramp","afternoon","weekday","Jul",2024-07-17 18:20:06.884499,2024-07-17 23:38:21.121105,5.30395461283358,1,1,"Walleye",7,4,3,TRUE,TRUE,FALSE
"2024-07-18_East Pier_afternoon_1",2024-07-18,"East Pier","afternoon","weekday","Jul",2024-07-18 16:03:01.409631,2024-07-18 21:21:58.331555,5.31581164553215,2,2,"Panfish",6,4,2,TRUE,TRUE,FALSE
"2024-07-18_East Pier_afternoon_2",2024-07-18,"East Pier","afternoon","weekday","Jul",2024-07-18 19:46:23.414161,2024-07-18 23:13:51.634458,3.45783897136688,2,2,"Catfish",2,0,2,TRUE,TRUE,FALSE
"2024-07-18_East Pier_afternoon_3",2024-07-18,"East Pier","afternoon","weekday","Jul",2024-07-18 18:58:58.206298,2024-07-18 21:29:56.107352,2.51608362603154,4,4,"Bass",2,0,2,TRUE,TRUE,FALSE
"2024-07-18_East Pier_afternoon_4",2024-07-18,"East Pier","afternoon","weekday","Jul",2024-07-18 17:58:44.440263,2024-07-18 22:09:54.593075,4.18615355903428,4,4,"Panfish",9,7,2,TRUE,TRUE,FALSE
"2024-07-18_East Pier_afternoon_5",2024-07-18,"East Pier","afternoon","weekday","Jul",2024-07-18 16:34:49.51975,2024-07-18 19:36:53.991095,3.03457537359946,2,2,"Panfish",8,5,3,FALSE,TRUE,FALSE
"2024-07-18_North Ramp_afternoon_1",2024-07-18,"North Ramp","afternoon","weekday","Jul",2024-07-18 19:31:32.58925,2024-07-19 01:25:01.640643,5.89140316468409,3,3,"Walleye",12,7,5,TRUE,TRUE,FALSE
"2024-07-18_North Ramp_afternoon_2",2024-07-18,"North Ramp","afternoon","weekday","Jul",2024-07-18 17:40:22.038573,2024-07-19 00:10:25.715817,6.50102145677486,2,2,"Bass",10,3,7,TRUE,TRUE,FALSE
"2024-07-18_North Ramp_afternoon_3",2024-07-18,"North Ramp","afternoon","weekday","Jul",2024-07-18 15:08:40.852513,2024-07-19 00:42:57.93709,9.57141238257738,3,3,"Bass",17,4,13,TRUE,TRUE,FALSE
"2024-07-18_North Ramp_afternoon_4",2024-07-18,"North Ramp","afternoon","weekday","Jul",2024-07-18 18:08:50.02785,2024-07-18 20:43:53.215593,2.58421881758579,2,2,"Catfish",1,0,1,FALSE,TRUE,FALSE
"2024-07-18_North Ramp_afternoon_5",2024-07-18,"North Ramp","afternoon","weekday","Jul",2024-07-18 17:04:34.743385,2024-07-18 19:52:54.374839,2.80545318162304,1,1,"Bass",9,2,7,TRUE,TRUE,FALSE
"2024-07-18_North Ramp_morning_1",2024-07-18,"North Ramp","morning","weekday","Jul",2024-07-18 09:05:48.812951,2024-07-18 10:46:57.121565,1.68564128167021,2,2,"Walleye",4,3,1,TRUE,TRUE,FALSE
"2024-07-18_North Ramp_morning_2",2024-07-18,"North Ramp","morning","weekday","Jul",2024-07-18 08:18:35.54928,2024-07-18 10:01:01.390657,1.70717816013441,4,4,"Panfish",4,4,0,FALSE,TRUE,FALSE
"2024-07-19_East Pier_afternoon_1",2024-07-19,"East Pier","afternoon","weekday","Jul",2024-07-19 14:16:33.568429,2024-07-19 15:26:20.031531,1.16290641710198,3,3,"Panfish",6,3,3,TRUE,TRUE,FALSE
"2024-07-19_East Pier_afternoon_2",2024-07-19,"East Pier","afternoon","weekday","Jul",2024-07-19 17:31:36.001343,2024-07-20 02:21:24.946938,8.83026266500049,2,2,"Catfish",5,0,5,FALSE,TRUE,FALSE
"2024-07-19_North Ramp_afternoon_1",2024-07-19,"North Ramp","afternoon","weekday","Jul",2024-07-19 15:45:20.500751,2024-07-19 21:35:10.828206,5.83064651530929,3,3,"Panfish",16,14,2,TRUE,TRUE,FALSE
"2024-07-20_East Pier_afternoon_1",2024-07-20,"East Pier","afternoon","weekend","Jul",2024-07-20 19:40:55.363446,2024-07-20 22:10:23.314991,2.49109765152834,3,3,"Panfish",2,1,1,FALSE,TRUE,FALSE
"2024-07-20_East Pier_afternoon_2",2024-07-20,"East Pier","afternoon","weekend","Jul",2024-07-20 19:13:45.331983,2024-07-20 21:03:43.735724,1.83288992793782,2,2,"Panfish",5,4,1,TRUE,TRUE,FALSE
